date_time,OpenPrice,HighPrice,LowPrice,CLosePrice,Volume,ChgVolume,OpenInterest,ChgOI,Turnover,ChgTurnover,AskVolume1,BidVolume1,TradingTime
20180627 11:19,3009,3009,3009,3009,340,340.0,5574,5574.0,10177800.0,10177800.0,17,60,2018-06-27 11:19:00
20180627 11:20,3009,3009,3008,3008,342,2.0,5574,0.0,10238000.0,60200.0,502,460,2018-06-27 11:20:00
20180627 11:21,3008,3012,3007,3012,366,24.0,5598,24.0,10960600.0,722600.0,583,560,2018-06-27 11:21:00
20180627 11:22,3012,3013,3012,3013,386,20.0,5618,20.0,11563200.0,602600.0,1063,2430,2018-06-27 11:22:00
20180627 11:23,3013,3013,3013,3013,386,0.0,5618,0.0,11563200.0,0.0,1034,2073,2018-06-27 11:23:00
20180627 11:24,3013,3013,3013,3013,386,0.0,5618,0.0,11563200.0,0.0,360,307,2018-06-27 11:24:00
20180627 11:25,3013,3013,3013,3013,430,44.0,5618,0.0,12889000.0,1325800.0,489,330,2018-06-27 11:25:00
20180627 11:26,3013,3013,3013,3013,430,0.0,5618,0.0,12889000.0,0.0,256,186,2018-06-27 11:26:00
20180627 11:27,3013,3013,3013,3013,434,4.0,5622,4.0,13009500.0,120500.0,130,151,2018-06-27 11:27:00
20180627 11:28,3014,3017,3013,3017,446,12.0,5620,-2.0,13371300.0,361800.0,53,62,2018-06-27 11:28:00
20180627 11:29,3017,3017,3017,3017,446,0.0,5620,0.0,13371300.0,0.0,367,56,2018-06-27 11:29:00
20180627 13:30,3017,3017,3013,3013,448,2.0,5620,0.0,13431600.0,60300.0,345,280,2018-06-27 13:30:00
20180627 13:31,3013,3013,3010,3010,450,2.0,5618,-2.0,13491800.0,60200.0,235,1613,2018-06-27 13:31:00
20180627 13:32,3010,3010,3005,3005,452,2.0,5618,0.0,13551900.0,60100.0,1641,2580,2018-06-27 13:32:00
20180627 13:33,3005,3005,3005,3005,452,0.0,5618,0.0,13551900.0,0.0,556,1251,2018-06-27 13:33:00
20180627 13:34,3005,3005,3005,3005,452,0.0,5618,0.0,13551900.0,0.0,152,1073,2018-06-27 13:34:00
20180627 13:35,3005,3005,3005,3005,452,0.0,5618,0.0,13551900.0,0.0,240,1233,2018-06-27 13:35:00
20180627 13:36,3005,3005,3005,3005,452,0.0,5618,0.0,13551900.0,0.0,755,2195,2018-06-27 13:36:00
20180627 13:37,3005,3010,3005,3010,454,2.0,5620,2.0,13612100.0,60200.0,1299,1117,2018-06-27 13:37:00
20180627 13:38,3010,3010,3010,3010,454,0.0,5620,0.0,13612100.0,0.0,690,712,2018-06-27 13:38:00
20180627 13:39,3010,3010,3010,3010,454,0.0,5620,0.0,13612100.0,0.0,1150,2079,2018-06-27 13:39:00
20180627 13:40,3015,3020,3015,3020,458,4.0,5618,-2.0,13732800.0,120700.0,1676,2491,2018-06-27 13:40:00
20180627 13:41,3020,3020,3020,3020,458,0.0,5618,0.0,13732800.0,0.0,1183,1218,2018-06-27 13:41:00
20180627 13:42,3020,3025,3020,3024,466,8.0,5618,0.0,13974700.0,241900.0,2276,2646,2018-06-27 13:42:00
