date_time,OpenPrice,HighPrice,LowPrice,CLosePrice,Volume,ChgVolume,OpenInterest,ChgOI,Turnover,ChgTurnover,AskVolume1,BidVolume1,TradingTime
20180627 11:19,3932,3933,3932,3933,3452,3452.0,24258,24258.0,136034000.0,136034000.0,91,10,2018-06-27 11:19:00
20180627 11:20,3932,3933,3932,3933,3462,10.0,24256,-2.0,136427000.0,393000.0,265,25,2018-06-27 11:20:00
20180627 11:21,3933,3933,3932,3932,3466,4.0,24256,0.0,136585000.0,158000.0,387,42,2018-06-27 11:21:00
20180627 11:22,3932,3933,3931,3933,3502,36.0,24244,-12.0,138000000.0,1415000.0,598,140,2018-06-27 11:22:00
20180627 11:23,3933,3933,3932,3933,3524,22.0,24244,0.0,138865000.0,865000.0,553,114,2018-06-27 11:23:00
20180627 11:24,3933,3933,3932,3932,3532,8.0,24246,2.0,139180000.0,315000.0,269,54,2018-06-27 11:24:00
20180627 11:25,3932,3933,3932,3933,3534,2.0,24246,0.0,139258000.0,78000.0,97,14,2018-06-27 11:25:00
20180627 11:26,3933,3935,3933,3935,3618,84.0,24198,-48.0,142563000.0,3305000.0,554,265,2018-06-27 11:26:00
20180627 11:27,3934,3935,3934,3935,3638,20.0,24182,-16.0,143349000.0,786000.0,204,68,2018-06-27 11:27:00
20180627 11:28,3935,3935,3935,3935,3646,8.0,24178,-4.0,143664000.0,315000.0,75,24,2018-06-27 11:28:00
20180627 11:29,3934,3935,3931,3931,3690,44.0,24154,-24.0,145395000.0,1731000.0,209,80,2018-06-27 11:29:00
20180627 13:30,3931,3934,3929,3930,3796,106.0,24222,68.0,149561000.0,4166000.0,190,202,2018-06-27 13:30:00
20180627 13:31,3930,3931,3929,3930,3844,48.0,24258,36.0,151448000.0,1887000.0,137,75,2018-06-27 13:31:00
20180627 13:32,3930,3930,3927,3927,3872,28.0,24270,12.0,152548000.0,1100000.0,166,113,2018-06-27 13:32:00
20180627 13:33,3927,3929,3923,3927,4216,344.0,24374,104.0,166049000.0,13501000.0,388,567,2018-06-27 13:33:00
20180627 13:34,3927,3928,3925,3925,4252,36.0,24396,22.0,167462000.0,1413000.0,101,92,2018-06-27 13:34:00
20180627 13:35,3925,3926,3925,3926,4286,34.0,24392,-4.0,168797000.0,1335000.0,143,157,2018-06-27 13:35:00
20180627 13:36,3926,3930,3926,3930,4304,18.0,24404,12.0,169504000.0,707000.0,399,165,2018-06-27 13:36:00
20180627 13:37,3930,3930,3928,3929,4330,26.0,24412,8.0,170526000.0,1022000.0,329,160,2018-06-27 13:37:00
20180627 13:38,3929,3929,3928,3928,4332,2.0,24412,0.0,170604000.0,78000.0,101,40,2018-06-27 13:38:00
20180627 13:39,3928,3929,3928,3929,4342,10.0,24418,6.0,170997000.0,393000.0,176,32,2018-06-27 13:39:00
20180627 13:40,3928,3930,3927,3929,4390,48.0,24442,24.0,172883000.0,1886000.0,494,250,2018-06-27 13:40:00
20180627 13:41,3929,3930,3927,3927,4480,90.0,24506,64.0,176419000.0,3536000.0,248,71,2018-06-27 13:41:00
20180627 13:42,3927,3930,3927,3929,4502,22.0,24518,12.0,177284000.0,865000.0,62,80,2018-06-27 13:42:00
20180627 13:43,3928,3928,3928,3928,4516,14.0,24518,0.0,177834000.0,550000.0,65,67,2018-06-27 13:43:00
