date,time,datetime,symbol,exchange,lastPrice,lastVolume,volume,openInterest,openPrice,highPrice,lowPrice,preClosePrice,preSettlementPrice,upperLimit,lowerLimit,turnover,bidPrice1,bidPrice2,bidPrice3,bidPrice4,bidPrice5,askPrice1,askPrice2,askPrice3,askPrice4,askPrice5,bidVolume1,bidVolume2,bidVolume3,bidVolume4,bidVolume5,askVolume1,askVolume2,askVolume3,askVolume4,askVolume5
20191126,09:41:45.500,2019-11-26 09:41:45.500000,al2001,SHFE,13760.0,0,50968,205636.0,13805.0,13820.0,13750.0,13805.0,13835.0,14525.0,13140.0,3510315450.0,13755.0,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,13760.0,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,110,0,0,0,0,103,0,0,0,0
20191126,10:57:56.0,2019-11-26 10:57:56,al2001,SHFE,13770.0,0,73958,205016.0,13805.0,13820.0,13745.0,13805.0,13835.0,14525.0,13140.0,5091503700.0,13770.0,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,13775.0,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,180,0,0,0,0,261,0,0,0,0
20191126,10:57:57.0,2019-11-26 10:57:57,al2001,SHFE,13770.0,0,73964,205016.0,13805.0,13820.0,13745.0,13805.0,13835.0,14525.0,13140.0,5091916800.0,13770.0,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,13775.0,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,177,0,0,0,0,261,0,0,0,0
20191126,10:57:59.0,2019-11-26 10:57:59,al2001,SHFE,13770.0,0,73968,205016.0,13805.0,13820.0,13745.0,13805.0,13835.0,14525.0,13140.0,5092192200.0,13770.0,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,13775.0,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,175,0,0,0,0,261,0,0,0,0
20191126,10:58:00.500,2019-11-26 10:58:00.500000,al2001,SHFE,13770.0,0,73968,205016.0,13805.0,13820.0,13745.0,13805.0,13835.0,14525.0,13140.0,5092192200.0,13770.0,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,13775.0,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,175,0,0,0,0,257,0,0,0,0
20191126,10:58:02.0,2019-11-26 10:58:02,al2001,SHFE,13775.0,0,73972,205014.0,13805.0,13820.0,13745.0,13805.0,13835.0,14525.0,13140.0,5092467650.0,13770.0,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,13775.0,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,174,0,0,0,0,256,0,0,0,0
20191126,10:58:02.500,2019-11-26 10:58:02.500000,al2001,SHFE,13775.0,0,73972,205014.0,13805.0,13820.0,13745.0,13805.0,13835.0,14525.0,13140.0,5092467650.0,13770.0,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,13775.0,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,181,0,0,0,0,256,0,0,0,0
20191126,10:58:03.500,2019-11-26 10:58:03.500000,al2001,SHFE,13775.0,0,73972,205014.0,13805.0,13820.0,13745.0,13805.0,13835.0,14525.0,13140.0,5092467650.0,13770.0,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,13775.0,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,181,0,0,0,0,257,0,0,0,0
20191126,10:58:04.0,2019-11-26 10:58:04,al2001,SHFE,13775.0,0,73972,205014.0,13805.0,13820.0,13745.0,13805.0,13835.0,14525.0,13140.0,5092467650.0,13770.0,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,13775.0,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,181,0,0,0,0,257,0,0,0,0
20191126,10:58:07.0,2019-11-26 10:58:07,al2001,SHFE,13770.0,0,73978,205014.0,13805.0,13820.0,13745.0,13805.0,13835.0,14525.0,13140.0,5092880750.0,13770.0,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,13775.0,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,178,0,0,0,0,257,0,0,0,0
