date_time,OpenPrice,HighPrice,LowPrice,CLosePrice,Volume,ChgVolume,OpenInterest,ChgOI,Turnover,ChgTurnover,AskVolume1,BidVolume1,TradingTime
20180627 11:19,52260,52260,52260,52260,884,884.0,32210,32210.0,230997000.0,230997000.0,95,28,2018-06-27 11:19:00
20180627 11:20,52260,52260,52260,52260,884,0.0,32210,0.0,230997000.0,0.0,343,129,2018-06-27 11:20:00
20180627 11:21,52260,52260,52260,52260,884,0.0,32210,0.0,230997000.0,0.0,643,406,2018-06-27 11:21:00
20180627 11:22,52260,52260,52260,52260,884,0.0,32210,0.0,230997000.0,0.0,142,23,2018-06-27 11:22:00
20180627 11:23,52260,52280,52260,52280,886,2.0,32208,-2.0,231520000.0,523000.0,141,73,2018-06-27 11:23:00
20180627 11:24,52280,52280,52280,52280,886,0.0,32208,0.0,231520000.0,0.0,54,307,2018-06-27 11:24:00
20180627 11:25,52280,52280,52280,52280,890,4.0,32210,2.0,232566000.0,1046000.0,208,46,2018-06-27 11:25:00
20180627 11:26,52280,52280,52280,52280,890,0.0,32210,0.0,232566000.0,0.0,45,45,2018-06-27 11:26:00
20180627 11:27,52280,52280,52280,52280,890,0.0,32210,0.0,232566000.0,0.0,178,285,2018-06-27 11:27:00
20180627 11:28,52280,52290,52280,52290,892,2.0,32210,0.0,233088000.0,522000.0,97,392,2018-06-27 11:28:00
20180627 11:29,52290,52300,52290,52300,898,6.0,32214,4.0,234657000.0,1569000.0,95,276,2018-06-27 11:29:00
20180627 11:30,52300,52300,52300,52300,898,0.0,32214,0.0,234657000.0,0.0,2,4,2018-06-27 11:30:00
20180627 13:30,52260,52260,52190,52200,940,42.0,32212,-2.0,245622000.0,10965000.0,203,475,2018-06-27 13:30:00
20180627 13:31,52200,52200,52200,52200,944,4.0,32216,4.0,246666000.0,1044000.0,168,319,2018-06-27 13:31:00
20180627 13:32,52200,52200,52200,52200,944,0.0,32216,0.0,246666000.0,0.0,66,89,2018-06-27 13:32:00
20180627 13:33,52200,52200,52190,52190,946,2.0,32214,-2.0,247188000.0,522000.0,188,136,2018-06-27 13:33:00
20180627 13:34,52190,52190,52190,52190,946,0.0,32214,0.0,247188000.0,0.0,27,27,2018-06-27 13:34:00
20180627 13:35,52190,52190,52150,52150,956,10.0,32214,0.0,249796000.0,2608000.0,288,180,2018-06-27 13:35:00
20180627 13:36,52150,52160,52150,52160,962,6.0,32214,0.0,251361000.0,1565000.0,494,174,2018-06-27 13:36:00
20180627 13:37,52160,52160,52160,52160,962,0.0,32214,0.0,251361000.0,0.0,224,67,2018-06-27 13:37:00
20180627 13:38,52160,52160,52160,52160,962,0.0,32214,0.0,251361000.0,0.0,171,171,2018-06-27 13:38:00
20180627 13:39,52160,52160,52160,52160,962,0.0,32214,0.0,251361000.0,0.0,29,23,2018-06-27 13:39:00
20180627 13:40,52160,52160,52160,52160,962,0.0,32214,0.0,251361000.0,0.0,109,44,2018-06-27 13:40:00
20180627 13:41,52160,52160,52160,52160,962,0.0,32214,0.0,251361000.0,0.0,192,97,2018-06-27 13:41:00
20180627 13:42,52160,52160,52160,52160,962,0.0,32214,0.0,251361000.0,0.0,113,46,2018-06-27 13:42:00
20180627 13:43,52160,52180,52160,52180,966,4.0,32210,-4.0,252405000.0,1044000.0,508,323,2018-06-27 13:43:00
20180627 13:44,52180,52180,52180,52180,966,0.0,32210,0.0,252405000.0,0.0,273,216,2018-06-27 13:44:00
20180627 13:45,52180,52180,52110,52110,1008,42.0,32200,-10.0,263352000.0,10947000.0,541,429,2018-06-27 13:45:00
20180627 13:46,52110,52110,52110,52110,1014,6.0,32198,-2.0,264915000.0,1563000.0,469,308,2018-06-27 13:46:00
20180627 13:47,52110,52110,52110,52110,1018,4.0,32198,0.0,265958000.0,1043000.0,337,341,2018-06-27 13:47:00
20180627 13:48,52110,52110,52110,52110,1018,0.0,32198,0.0,265958000.0,0.0,313,108,2018-06-27 13:48:00
20180627 13:49,52110,52110,52110,52110,1020,2.0,32198,0.0,266479000.0,521000.0,369,259,2018-06-27 13:49:00
20180627 13:50,52110,52110,52110,52110,1020,0.0,32198,0.0,266479000.0,0.0,243,323,2018-06-27 13:50:00
