date_time,OpenPrice,HighPrice,LowPrice,CLosePrice,Volume,ChgVolume,OpenInterest,ChgOI,Turnover,ChgTurnover,AskVolume1,BidVolume1,TradingTime
20180627 11:18,114840,114840,114840,114840,306,306.0,18632,18632.0,35105500.0,35105500.0,4,10,2018-06-27 11:18:00
20180627 11:20,114800,114850,114800,114840,314,8.0,18632,0.0,36024200.0,918700.0,173,300,2018-06-27 11:20:00
20180627 11:21,114840,114840,114840,114840,314,0.0,18632,0.0,36024200.0,0.0,55,109,2018-06-27 11:21:00
20180627 11:22,114840,114840,114840,114840,314,0.0,18632,0.0,36024200.0,0.0,105,178,2018-06-27 11:22:00
20180627 11:23,114840,114840,114840,114840,314,0.0,18632,0.0,36024200.0,0.0,183,279,2018-06-27 11:23:00
20180627 11:24,114840,115090,114840,114990,324,10.0,18638,6.0,37174500.0,1150300.0,68,173,2018-06-27 11:24:00
20180627 11:25,114990,115120,114990,115120,330,6.0,18640,2.0,37865100.0,690600.0,169,86,2018-06-27 11:25:00
20180627 11:26,115120,115120,115120,115120,330,0.0,18640,0.0,37865100.0,0.0,100,101,2018-06-27 11:26:00
20180627 11:27,115120,115120,115120,115120,330,0.0,18640,0.0,37865100.0,0.0,73,50,2018-06-27 11:27:00
20180627 11:28,115120,115120,115120,115120,330,0.0,18640,0.0,37865100.0,0.0,27,26,2018-06-27 11:28:00
20180627 11:29,115120,115120,115120,115120,330,0.0,18640,0.0,37865100.0,0.0,42,38,2018-06-27 11:29:00
20180627 11:30,115120,115120,115120,115120,330,0.0,18640,0.0,37865100.0,0.0,1,3,2018-06-27 11:30:00
20180627 13:30,115120,115120,114860,114920,336,6.0,18644,4.0,38554500.0,689400.0,240,153,2018-06-27 13:30:00
20180627 13:31,114920,114920,114920,114920,336,0.0,18644,0.0,38554500.0,0.0,338,158,2018-06-27 13:31:00
20180627 13:32,114920,114920,114920,114920,336,0.0,18644,0.0,38554500.0,0.0,145,170,2018-06-27 13:32:00
20180627 13:33,114920,114920,114870,114870,338,2.0,18644,0.0,38784200.0,229700.0,232,215,2018-06-27 13:33:00
20180627 13:34,114870,114870,114870,114870,338,0.0,18644,0.0,38784200.0,0.0,795,175,2018-06-27 13:34:00
20180627 13:35,114870,114870,114840,114840,340,2.0,18644,0.0,39013900.0,229700.0,293,232,2018-06-27 13:35:00
20180627 13:36,114840,114840,114840,114840,340,0.0,18644,0.0,39013900.0,0.0,331,171,2018-06-27 13:36:00
20180627 13:37,114840,114840,114840,114840,340,0.0,18644,0.0,39013900.0,0.0,152,70,2018-06-27 13:37:00
20180627 13:38,114840,114840,114840,114840,340,0.0,18644,0.0,39013900.0,0.0,187,64,2018-06-27 13:38:00
20180627 13:39,114840,114840,114840,114840,340,0.0,18644,0.0,39013900.0,0.0,103,34,2018-06-27 13:39:00
20180627 13:40,114840,114840,114840,114840,340,0.0,18644,0.0,39013900.0,0.0,148,53,2018-06-27 13:40:00
20180627 13:41,114840,114840,114840,114840,340,0.0,18644,0.0,39013900.0,0.0,44,57,2018-06-27 13:41:00
20180627 13:42,114840,114840,114840,114840,340,0.0,18644,0.0,39013900.0,0.0,45,42,2018-06-27 13:42:00
20180627 13:43,114840,114840,114840,114840,340,0.0,18644,0.0,39013900.0,0.0,52,92,2018-06-27 13:43:00
20180627 13:44,114840,114840,114840,114840,340,0.0,18644,0.0,39013900.0,0.0,46,59,2018-06-27 13:44:00
20180627 13:45,114840,114840,114840,114840,340,0.0,18644,0.0,39013900.0,0.0,113,96,2018-06-27 13:45:00
20180627 13:46,114840,114840,114840,114840,340,0.0,18644,0.0,39013900.0,0.0,48,37,2018-06-27 13:46:00
