date_time,OpenPrice,HighPrice,LowPrice,CLosePrice,Volume,ChgVolume,OpenInterest,ChgOI,Turnover,ChgTurnover,AskVolume1,BidVolume1,TradingTime
20180627 11:19,2448.2,2448.2,2448.0,2448.0,654,654.0,5680,5680.0,483401000.0,483401000.0,18,15,2018-06-27 11:19:00
20180627 11:20,2448.0,2448.0,2447.4,2447.4,659,5.0,5683,3.0,487073000.0,3672000.0,83,37,2018-06-27 11:20:00
20180627 11:21,2447.4,2447.6,2447.4,2447.6,672,13.0,5689,6.0,496618000.0,9545000.0,85,19,2018-06-27 11:21:00
20180627 11:22,2447.6,2452.4,2447.6,2451.0,682,10.0,5690,1.0,503970000.0,7352000.0,189,94,2018-06-27 11:22:00
20180627 11:23,2451.0,2453.8,2451.0,2453.8,686,4.0,5690,0.0,506915000.0,2945000.0,161,98,2018-06-27 11:23:00
20180627 11:24,2453.8,2453.8,2452.2,2452.2,688,2.0,5691,1.0,508386000.0,1471000.0,101,61,2018-06-27 11:24:00
20180627 11:25,2452.2,2452.2,2452.2,2452.2,688,0.0,5691,0.0,508386000.0,0.0,35,28,2018-06-27 11:25:00
20180627 11:26,2452.2,2452.2,2451.0,2451.0,689,1.0,5692,1.0,509122000.0,736000.0,72,67,2018-06-27 11:26:00
20180627 11:27,2451.0,2451.0,2448.4,2448.4,691,2.0,5692,0.0,510591000.0,1469000.0,84,71,2018-06-27 11:27:00
20180627 11:28,2448.4,2449.8,2447.6,2449.6,702,11.0,5700,8.0,518671000.0,8080000.0,83,50,2018-06-27 11:28:00
20180627 11:29,2449.6,2449.6,2447.4,2448.0,704,2.0,5700,0.0,520139000.0,1468000.0,41,33,2018-06-27 11:29:00
20180627 13:00,2448.0,2449.2,2447.0,2447.6,712,8.0,5703,3.0,526013000.0,5874000.0,73,56,2018-06-27 13:00:00
20180627 13:01,2447.6,2447.6,2444.0,2445.2,718,6.0,5705,2.0,530415000.0,4402000.0,97,80,2018-06-27 13:01:00
20180627 13:02,2445.2,2445.4,2443.6,2443.6,723,5.0,5708,3.0,534081000.0,3666000.0,47,48,2018-06-27 13:02:00
20180627 13:03,2443.6,2446.4,2443.6,2446.4,734,11.0,5707,-1.0,542150000.0,8069000.0,80,77,2018-06-27 13:03:00
20180627 13:04,2446.4,2446.4,2443.2,2444.4,740,6.0,5706,-1.0,546549000.0,4399000.0,91,84,2018-06-27 13:04:00
20180627 13:05,2442.4,2443.2,2433.6,2441.2,778,38.0,5702,-4.0,574335000.0,27786000.0,166,83,2018-06-27 13:05:00
20180627 13:06,2441.2,2441.2,2439.0,2440.8,782,4.0,5703,1.0,577263000.0,2928000.0,93,68,2018-06-27 13:06:00
20180627 13:07,2440.8,2440.8,2438.8,2438.8,784,2.0,5705,2.0,578726000.0,1463000.0,52,51,2018-06-27 13:07:00
20180627 13:08,2438.8,2440.4,2438.8,2440.4,789,5.0,5705,0.0,582385000.0,3659000.0,49,48,2018-06-27 13:08:00
20180627 13:09,2439.6,2439.6,2437.4,2437.4,796,7.0,5707,2.0,587506000.0,5121000.0,82,59,2018-06-27 13:09:00
20180627 13:10,2437.4,2437.4,2432.4,2433.8,814,18.0,5712,5.0,600648000.0,13142000.0,99,83,2018-06-27 13:10:00
20180627 13:11,2433.8,2434.0,2433.6,2433.6,818,4.0,5711,-1.0,603569000.0,2921000.0,60,63,2018-06-27 13:11:00
20180627 13:12,2433.6,2436.0,2433.6,2435.6,824,6.0,5715,4.0,607953000.0,4384000.0,104,99,2018-06-27 13:12:00
20180627 13:13,2435.6,2435.6,2430.0,2430.0,831,7.0,5715,0.0,613058000.0,5105000.0,95,79,2018-06-27 13:13:00
20180627 13:14,2430.0,2430.0,2424.2,2425.4,851,20.0,5720,5.0,627619000.0,14561000.0,140,88,2018-06-27 13:14:00
