date,date,specific_contract,last_trade_date,VOLUME,OI,DEALNUM,HIGH,SETTLE,LOW,CLOSE,OPEN,contract_issue_date,switch_contract,remain_days
1995-04-18,1995-04-18,AL9507.SHF,1995-07-17,275.0,2975.0,,19300.0,19230.0,19180.0,19230.0,19280.0,1995-04-17,True,90 days 00:00:00.000000000
1995-04-19,1995-04-19,AL9507.SHF,1995-07-17,250.0,2995.0,,19250.0,19190.0,19160.0,19160.0,19250.0,1995-04-17,False,89 days 00:00:00.000000000
1995-04-20,1995-04-20,AL9507.SHF,1995-07-17,1015.0,3200.0,,18980.0,18840.0,18780.0,18780.0,18780.0,1995-04-17,False,88 days 00:00:00.000000000
1995-04-21,1995-04-21,AL9508.SHF,1995-08-15,360.0,1255.0,,18550.0,18500.0,18450.0,18540.0,18500.0,1995-04-17,True,116 days 00:00:00.000000000
1995-04-24,1995-04-24,AL9508.SHF,1995-08-15,145.0,1285.0,,18910.0,18900.0,18900.0,18910.0,18900.0,1995-04-17,False,113 days 00:00:00.000000000
1995-04-25,1995-04-25,AL9508.SHF,1995-08-15,45.0,1310.0,,18880.0,18860.0,18850.0,18880.0,18850.0,1995-04-17,False,112 days 00:00:00.000000000
1995-04-26,1995-04-26,AL9508.SHF,1995-08-15,570.0,1435.0,,18630.0,18550.0,18510.0,18600.0,18510.0,1995-04-17,False,111 days 00:00:00.000000000
1995-04-27,1995-04-27,AL9508.SHF,1995-08-15,185.0,1505.0,,18550.0,18500.0,18410.0,18460.0,18500.0,1995-04-17,False,110 days 00:00:00.000000000
1995-04-28,1995-04-28,AL9508.SHF,1995-08-15,55.0,1500.0,,18640.0,18550.0,18520.0,18600.0,18550.0,1995-04-17,False,109 days 00:00:00.000000000
1995-05-02,1995-05-02,AL9508.SHF,1995-08-15,150.0,1420.0,,18600.0,18540.0,18350.0,18590.0,18350.0,1995-04-17,False,105 days 00:00:00.000000000
1995-05-03,1995-05-03,AL9508.SHF,1995-08-15,235.0,1380.0,,18800.0,18730.0,18650.0,18800.0,18700.0,1995-04-17,False,104 days 00:00:00.000000000
1995-05-04,1995-05-04,AL9508.SHF,1995-08-15,390.0,1455.0,,18900.0,18890.0,18850.0,18880.0,18850.0,1995-04-17,False,103 days 00:00:00.000000000
1995-05-05,1995-05-05,AL9508.SHF,1995-08-15,255.0,1355.0,,18980.0,18930.0,18800.0,18950.0,18800.0,1995-04-17,False,102 days 00:00:00.000000000
1995-05-08,1995-05-08,AL9508.SHF,1995-08-15,150.0,1415.0,,19000.0,18990.0,18980.0,18980.0,18980.0,1995-04-17,False,99 days 00:00:00.000000000
1995-05-09,1995-05-09,AL9508.SHF,1995-08-15,275.0,1525.0,,19080.0,19010.0,18980.0,19080.0,19000.0,1995-04-17,False,98 days 00:00:00.000000000
1995-05-10,1995-05-10,AL9508.SHF,1995-08-15,,1525.0,,,19010.0,,19080.0,,1995-04-17,False,97 days 00:00:00.000000000
1995-05-11,1995-05-11,AL9508.SHF,1995-08-15,295.0,1995.0,,19080.0,18970.0,18920.0,18950.0,19080.0,1995-04-17,False,96 days 00:00:00.000000000
1995-05-12,1995-05-12,AL9508.SHF,1995-08-15,195.0,2045.0,,19120.0,19060.0,19000.0,19090.0,19120.0,1995-04-17,False,95 days 00:00:00.000000000
1995-05-15,1995-05-15,AL9508.SHF,1995-08-15,290.0,2080.0,,19200.0,19110.0,19050.0,19200.0,19050.0,1995-04-17,False,92 days 00:00:00.000000000
1995-05-16,1995-05-16,AL9508.SHF,1995-08-15,660.0,2085.0,,19410.0,19370.0,19250.0,19400.0,19250.0,1995-04-17,False,91 days 00:00:00.000000000
