date,date,specific_contract,last_trade_date,VOLUME,OI,DEALNUM,HIGH,SETTLE,LOW,CLOSE,OPEN,contract_issue_date,switch_contract,remain_days
2009-05-26,2009-05-26,V0911.DCE,2009-11-13,3948.0,2928.0,,6545.0,6490.0,6460.0,6505.0,6460.0,2009-05-25,True,171 days 00:00:00.000000000
2009-05-27,2009-05-27,V0911.DCE,2009-11-13,3317.0,2679.0,,6550.0,6525.0,6510.0,6520.0,6515.0,2009-05-25,False,170 days 00:00:00.000000000
2009-06-01,2009-06-01,V0911.DCE,2009-11-13,3451.0,2700.0,,6620.0,6550.0,6520.0,6620.0,6540.0,2009-05-25,False,165 days 00:00:00.000000000
2009-06-02,2009-06-02,V0911.DCE,2009-11-13,4821.0,3235.0,,6635.0,6600.0,6585.0,6600.0,6605.0,2009-05-25,False,164 days 00:00:00.000000000
2009-06-03,2009-06-03,V0911.DCE,2009-11-13,4240.0,3067.0,,6655.0,6615.0,6605.0,6650.0,6655.0,2009-05-25,False,163 days 00:00:00.000000000
2009-06-04,2009-06-04,V0911.DCE,2009-11-13,6290.0,3161.0,,6905.0,6620.0,6605.0,6635.0,6620.0,2009-05-25,False,162 days 00:00:00.000000000
2009-06-05,2009-06-05,V0911.DCE,2009-11-13,3224.0,3078.0,,6770.0,6705.0,6660.0,6715.0,6690.0,2009-05-25,False,161 days 00:00:00.000000000
2009-06-08,2009-06-08,V0911.DCE,2009-11-13,6609.0,3479.0,,7040.0,6855.0,6685.0,6970.0,6685.0,2009-05-25,False,158 days 00:00:00.000000000
2009-06-09,2009-06-09,V0911.DCE,2009-11-13,2184.0,3511.0,,7105.0,6980.0,6910.0,7010.0,7035.0,2009-05-25,False,157 days 00:00:00.000000000
2009-06-10,2009-06-10,V0911.DCE,2009-11-13,1803.0,3517.0,,7130.0,7005.0,6950.0,6980.0,7130.0,2009-05-25,False,156 days 00:00:00.000000000
2009-06-11,2009-06-11,V0911.DCE,2009-11-13,1968.0,3603.0,,7040.0,7005.0,6975.0,7025.0,7000.0,2009-05-25,False,155 days 00:00:00.000000000
2009-06-12,2009-06-12,V0911.DCE,2009-11-13,1502.0,3575.0,,7040.0,6965.0,6885.0,6910.0,7000.0,2009-05-25,False,154 days 00:00:00.000000000
2009-06-15,2009-06-15,V0911.DCE,2009-11-13,3178.0,3531.0,,6995.0,6900.0,6820.0,6920.0,6995.0,2009-05-25,False,151 days 00:00:00.000000000
2009-06-16,2009-06-16,V0911.DCE,2009-11-13,3108.0,3193.0,,6930.0,6905.0,6880.0,6920.0,6880.0,2009-05-25,False,150 days 00:00:00.000000000
2009-06-17,2009-06-17,V0911.DCE,2009-11-13,2514.0,3329.0,,7000.0,6940.0,6905.0,6985.0,6905.0,2009-05-25,False,149 days 00:00:00.000000000
2009-06-18,2009-06-18,V0911.DCE,2009-11-13,2500.0,3407.0,,7085.0,7020.0,6955.0,6955.0,6985.0,2009-05-25,False,148 days 00:00:00.000000000
2009-06-19,2009-06-19,V0911.DCE,2009-11-13,2120.0,3478.0,,7030.0,7010.0,6970.0,6970.0,7020.0,2009-05-25,False,147 days 00:00:00.000000000
2009-06-22,2009-06-22,V0911.DCE,2009-11-13,3678.0,3365.0,,6985.0,6960.0,6920.0,6920.0,6920.0,2009-05-25,False,144 days 00:00:00.000000000
2009-06-23,2009-06-23,V0911.DCE,2009-11-13,2911.0,3326.0,,6890.0,6865.0,6755.0,6865.0,6755.0,2009-05-25,False,143 days 00:00:00.000000000
2009-06-24,2009-06-24,V0911.DCE,2009-11-13,1905.0,3590.0,,6875.0,6860.0,6840.0,6860.0,6875.0,2009-05-25,False,142 days 00:00:00.000000000
2009-06-25,2009-06-25,V0911.DCE,2009-11-13,2899.0,3676.0,,6945.0,6905.0,6850.0,6905.0,6860.0,2009-05-25,False,141 days 00:00:00.000000000
2009-06-26,2009-06-26,V0911.DCE,2009-11-13,1893.0,3657.0,,6945.0,6920.0,6890.0,6945.0,6925.0,2009-05-25,False,140 days 00:00:00.000000000
2009-06-29,2009-06-29,V0911.DCE,2009-11-13,2727.0,3602.0,,6910.0,6895.0,6865.0,6875.0,6900.0,2009-05-25,False,137 days 00:00:00.000000000
2009-06-30,2009-06-30,V0911.DCE,2009-11-13,2919.0,3259.0,,6975.0,6910.0,6880.0,6950.0,6945.0,2009-05-25,False,136 days 00:00:00.000000000
2009-07-01,2009-07-01,V0911.DCE,2009-11-13,1862.0,3259.0,,6905.0,6900.0,6885.0,6905.0,6900.0,2009-05-25,False,135 days 00:00:00.000000000
2009-07-02,2009-07-02,V0911.DCE,2009-11-13,2006.0,3494.0,,6970.0,6940.0,6890.0,6900.0,6920.0,2009-05-25,False,134 days 00:00:00.000000000
2009-07-03,2009-07-03,V0911.DCE,2009-11-13,3003.0,4054.0,,6965.0,6920.0,6870.0,6925.0,6880.0,2009-05-25,False,133 days 00:00:00.000000000
2009-07-06,2009-07-06,V0911.DCE,2009-11-13,3639.0,3752.0,,6985.0,6945.0,6905.0,6935.0,6985.0,2009-05-25,False,130 days 00:00:00.000000000
