date,date,specific_contract,last_trade_date,VOLUME,OI,DEALNUM,HIGH,SETTLE,LOW,CLOSE,OPEN,contract_issue_date,switch_contract,remain_days
1995-04-18,1995-04-18,CU9508.SHF,1995-08-15,480.0,3470.0,,29100.0,29040.0,28900.0,29000.0,29050.0,1995-04-17,True,119 days 00:00:00.000000000
1995-04-19,1995-04-19,CU9508.SHF,1995-08-15,225.0,3505.0,,29000.0,28910.0,28840.0,28870.0,29000.0,1995-04-17,False,118 days 00:00:00.000000000
1995-04-20,1995-04-20,CU9508.SHF,1995-08-15,1455.0,3940.0,,28290.0,28290.0,28290.0,28290.0,28290.0,1995-04-17,False,117 days 00:00:00.000000000
1995-04-21,1995-04-21,CU9508.SHF,1995-08-15,1745.0,3600.0,,28200.0,27950.0,27850.0,28050.0,28200.0,1995-04-17,False,116 days 00:00:00.000000000
1995-04-24,1995-04-24,CU9508.SHF,1995-08-15,820.0,3650.0,,28450.0,28330.0,28180.0,28450.0,28180.0,1995-04-17,False,113 days 00:00:00.000000000
1995-04-25,1995-04-25,CU9508.SHF,1995-08-15,1220.0,4025.0,,28150.0,28090.0,28000.0,28090.0,28000.0,1995-04-17,False,112 days 00:00:00.000000000
1995-04-26,1995-04-26,CU9508.SHF,1995-08-15,1085.0,4245.0,,27530.0,27530.0,27530.0,27530.0,27530.0,1995-04-17,False,111 days 00:00:00.000000000
1995-04-27,1995-04-27,CU9508.SHF,1995-08-15,2280.0,4060.0,,27510.0,27410.0,27250.0,27340.0,27250.0,1995-04-17,False,110 days 00:00:00.000000000
1995-04-28,1995-04-28,CU9508.SHF,1995-08-15,765.0,4035.0,,27500.0,27440.0,27400.0,27480.0,27500.0,1995-04-17,False,109 days 00:00:00.000000000
1995-05-02,1995-05-02,CU9508.SHF,1995-08-15,630.0,4145.0,,27590.0,27460.0,27300.0,27570.0,27400.0,1995-04-17,False,105 days 00:00:00.000000000
1995-05-03,1995-05-03,CU9508.SHF,1995-08-15,2935.0,5165.0,,28100.0,27900.0,27700.0,27900.0,27700.0,1995-04-17,False,104 days 00:00:00.000000000
1995-05-04,1995-05-04,CU9508.SHF,1995-08-15,1780.0,5435.0,,28180.0,28080.0,27910.0,27910.0,28100.0,1995-04-17,False,103 days 00:00:00.000000000
1995-05-05,1995-05-05,CU9508.SHF,1995-08-15,1960.0,5390.0,,27650.0,27510.0,27350.0,27600.0,27350.0,1995-04-17,False,102 days 00:00:00.000000000
1995-05-08,1995-05-08,CU9508.SHF,1995-08-15,850.0,5910.0,,28000.0,27890.0,27700.0,27900.0,27850.0,1995-04-17,False,99 days 00:00:00.000000000
