date,date,specific_contract,last_trade_date,VOLUME,OI,DEALNUM,HIGH,SETTLE,LOW,CLOSE,OPEN,contract_issue_date,switch_contract,remain_days
1995-04-18,1995-04-18,AL9506.SHF,1995-06-15,370.0,3270.0,,19600.0,19520.0,19450.0,19500.0,19550.0,1995-04-17,True,58 days 00:00:00.000000000
1995-04-19,1995-04-19,AL9506.SHF,1995-06-15,295.0,3215.0,,19550.0,19500.0,19460.0,19460.0,19550.0,1995-04-17,False,57 days 00:00:00.000000000
1995-04-20,1995-04-20,AL9506.SHF,1995-06-15,775.0,3160.0,,19400.0,19280.0,19180.0,19180.0,19200.0,1995-04-17,False,56 days 00:00:00.000000000
1995-04-21,1995-04-21,AL9507.SHF,1995-07-17,600.0,3015.0,,18850.0,18760.0,18700.0,18850.0,18700.0,1995-04-17,True,87 days 00:00:00.000000000
1995-04-24,1995-04-24,AL9507.SHF,1995-07-17,255.0,3035.0,,19230.0,19220.0,19200.0,19230.0,19200.0,1995-04-17,False,84 days 00:00:00.000000000
1995-04-25,1995-04-25,AL9507.SHF,1995-07-17,315.0,3085.0,,19290.0,19220.0,19180.0,19230.0,19200.0,1995-04-17,False,83 days 00:00:00.000000000
1995-04-26,1995-04-26,AL9507.SHF,1995-07-17,1275.0,3105.0,,18970.0,18870.0,18850.0,18900.0,18850.0,1995-04-17,False,82 days 00:00:00.000000000
1995-04-27,1995-04-27,AL9507.SHF,1995-07-17,985.0,2980.0,,18880.0,18760.0,18680.0,18700.0,18850.0,1995-04-17,False,81 days 00:00:00.000000000
1995-04-28,1995-04-28,AL9507.SHF,1995-07-17,235.0,3050.0,,18890.0,18810.0,18750.0,18890.0,18750.0,1995-04-17,False,80 days 00:00:00.000000000
1995-05-02,1995-05-02,AL9507.SHF,1995-07-17,240.0,3085.0,,18870.0,18780.0,18650.0,18870.0,18650.0,1995-04-17,False,76 days 00:00:00.000000000
1995-05-03,1995-05-03,AL9507.SHF,1995-07-17,400.0,2955.0,,19040.0,18980.0,18900.0,19030.0,19000.0,1995-04-17,False,75 days 00:00:00.000000000
1995-05-04,1995-05-04,AL9507.SHF,1995-07-17,500.0,2780.0,,19140.0,19120.0,19080.0,19140.0,19080.0,1995-04-17,False,74 days 00:00:00.000000000
1995-05-05,1995-05-05,AL9507.SHF,1995-07-17,255.0,2945.0,,19260.0,19200.0,19110.0,19250.0,19110.0,1995-04-17,False,73 days 00:00:00.000000000
1995-05-08,1995-05-08,AL9507.SHF,1995-07-17,370.0,2600.0,,19350.0,19300.0,19300.0,19310.0,19300.0,1995-04-17,False,70 days 00:00:00.000000000
1995-05-09,1995-05-09,AL9507.SHF,1995-07-17,585.0,2480.0,,19440.0,19370.0,19320.0,19440.0,19320.0,1995-04-17,False,69 days 00:00:00.000000000
1995-05-10,1995-05-10,AL9507.SHF,1995-07-17,,2480.0,,,19370.0,,19440.0,,1995-04-17,False,68 days 00:00:00.000000000
1995-05-11,1995-05-11,AL9507.SHF,1995-07-17,410.0,2960.0,,19460.0,19390.0,19320.0,19330.0,19460.0,1995-04-17,False,67 days 00:00:00.000000000
1995-05-12,1995-05-12,AL9507.SHF,1995-07-17,330.0,2920.0,,19470.0,19410.0,19390.0,19470.0,19450.0,1995-04-17,False,66 days 00:00:00.000000000
1995-05-15,1995-05-15,AL9507.SHF,1995-07-17,515.0,3110.0,,19580.0,19500.0,19400.0,19580.0,19400.0,1995-04-17,False,63 days 00:00:00.000000000
1995-05-16,1995-05-16,AL9507.SHF,1995-07-17,500.0,3065.0,,19740.0,19700.0,19660.0,19720.0,19660.0,1995-04-17,False,62 days 00:00:00.000000000
1995-05-17,1995-05-17,AL9507.SHF,1995-07-17,820.0,3245.0,,19860.0,19820.0,19720.0,19860.0,19720.0,1995-04-17,False,61 days 00:00:00.000000000
1995-05-18,1995-05-18,AL9507.SHF,1995-07-17,390.0,3240.0,,19860.0,19800.0,19750.0,19860.0,19800.0,1995-04-17,False,60 days 00:00:00.000000000
1995-05-19,1995-05-19,AL9507.SHF,1995-07-17,270.0,3280.0,,19800.0,19780.0,19760.0,19780.0,19800.0,1995-04-17,False,59 days 00:00:00.000000000
1995-05-22,1995-05-22,AL9507.SHF,1995-07-17,200.0,3290.0,,19760.0,19740.0,19730.0,19740.0,19740.0,1995-04-17,False,56 days 00:00:00.000000000
1995-05-23,1995-05-23,AL9507.SHF,1995-07-17,290.0,3240.0,,19900.0,19850.0,19800.0,19860.0,19800.0,1995-04-17,False,55 days 00:00:00.000000000
1995-05-24,1995-05-24,AL9507.SHF,1995-07-17,345.0,3030.0,,19940.0,19910.0,19850.0,19940.0,19850.0,1995-04-17,False,54 days 00:00:00.000000000
1995-05-25,1995-05-25,AL9507.SHF,1995-07-17,800.0,2745.0,,20220.0,20150.0,20000.0,20170.0,20000.0,1995-04-17,False,53 days 00:00:00.000000000
1995-05-26,1995-05-26,AL9508.SHF,1995-08-15,505.0,2705.0,,19940.0,19880.0,19810.0,19940.0,19810.0,1995-04-17,True,81 days 00:00:00.000000000
1995-05-29,1995-05-29,AL9508.SHF,1995-08-15,195.0,2660.0,,20190.0,20080.0,20000.0,20190.0,20000.0,1995-04-17,False,78 days 00:00:00.000000000
1995-05-30,1995-05-30,AL9508.SHF,1995-08-15,755.0,2580.0,,20400.0,20280.0,19950.0,20400.0,19950.0,1995-04-17,False,77 days 00:00:00.000000000
1995-05-31,1995-05-31,AL9508.SHF,1995-08-15,945.0,2530.0,,20680.0,20610.0,20500.0,20630.0,20500.0,1995-04-17,False,76 days 00:00:00.000000000
1995-06-01,1995-06-01,AL9508.SHF,1995-08-15,995.0,2845.0,,20630.0,20320.0,20220.0,20220.0,20630.0,1995-04-17,False,75 days 00:00:00.000000000
1995-06-02,1995-06-02,AL9508.SHF,1995-08-15,595.0,3045.0,,20380.0,20260.0,20180.0,20190.0,20300.0,1995-04-17,False,74 days 00:00:00.000000000
1995-06-05,1995-06-05,AL9508.SHF,1995-08-15,695.0,3185.0,,20300.0,20210.0,20000.0,20200.0,20010.0,1995-04-17,False,71 days 00:00:00.000000000
1995-06-06,1995-06-06,AL9508.SHF,1995-08-15,360.0,3320.0,,20270.0,20210.0,20200.0,20210.0,20200.0,1995-04-17,False,70 days 00:00:00.000000000
1995-06-07,1995-06-07,AL9508.SHF,1995-08-15,555.0,3515.0,,20200.0,20150.0,20130.0,20200.0,20150.0,1995-04-17,False,69 days 00:00:00.000000000
1995-06-08,1995-06-08,AL9508.SHF,1995-08-15,250.0,3490.0,,20440.0,20390.0,20300.0,20380.0,20440.0,1995-04-17,False,68 days 00:00:00.000000000
1995-06-09,1995-06-09,AL9508.SHF,1995-08-15,305.0,3495.0,,20400.0,20350.0,20300.0,20320.0,20400.0,1995-04-17,False,67 days 00:00:00.000000000
1995-06-12,1995-06-12,AL9508.SHF,1995-08-15,350.0,3580.0,,20460.0,20440.0,20380.0,20420.0,20380.0,1995-04-17,False,64 days 00:00:00.000000000
1995-06-13,1995-06-13,AL9508.SHF,1995-08-15,290.0,3470.0,,20420.0,20400.0,20390.0,20420.0,20400.0,1995-04-17,False,63 days 00:00:00.000000000
1995-06-14,1995-06-14,AL9508.SHF,1995-08-15,490.0,3530.0,,20350.0,20300.0,20200.0,20320.0,20200.0,1995-04-17,False,62 days 00:00:00.000000000
1995-06-15,1995-06-15,AL9508.SHF,1995-08-15,735.0,3770.0,,20300.0,20160.0,20100.0,20140.0,20220.0,1995-04-17,False,61 days 00:00:00.000000000
1995-06-16,1995-06-16,AL9508.SHF,1995-08-15,455.0,3755.0,,20450.0,20270.0,20200.0,20450.0,20200.0,1995-04-17,False,60 days 00:00:00.000000000
1995-06-19,1995-06-19,AL9508.SHF,1995-08-15,445.0,3595.0,,20430.0,20360.0,20270.0,20270.0,20390.0,1995-04-17,False,57 days 00:00:00.000000000
1995-06-20,1995-06-20,AL9508.SHF,1995-08-15,235.0,3570.0,,20320.0,20290.0,20200.0,20320.0,20200.0,1995-04-17,False,56 days 00:00:00.000000000
1995-06-21,1995-06-21,AL9508.SHF,1995-08-15,540.0,3195.0,,20450.0,20390.0,20340.0,20380.0,20450.0,1995-04-17,False,55 days 00:00:00.000000000
1995-06-22,1995-06-22,AL9508.SHF,1995-08-15,900.0,2595.0,,20610.0,20560.0,20450.0,20600.0,20450.0,1995-04-17,False,54 days 00:00:00.000000000
1995-06-23,1995-06-23,AL9509.SHF,1995-09-15,1015.0,2770.0,,20900.0,20880.0,20490.0,20900.0,20490.0,1995-05-17,True,84 days 00:00:00.000000000
1995-06-26,1995-06-26,AL9509.SHF,1995-09-15,680.0,2835.0,,20900.0,20890.0,20850.0,20890.0,20900.0,1995-05-17,False,81 days 00:00:00.000000000
1995-06-27,1995-06-27,AL9509.SHF,1995-09-15,505.0,2630.0,,20750.0,20540.0,20470.0,20470.0,20750.0,1995-05-17,False,80 days 00:00:00.000000000
1995-06-28,1995-06-28,AL9509.SHF,1995-09-15,535.0,2540.0,,20450.0,20260.0,20060.0,20450.0,20100.0,1995-05-17,False,79 days 00:00:00.000000000
1995-06-29,1995-06-29,AL9509.SHF,1995-09-15,135.0,2520.0,,20500.0,20450.0,20300.0,20490.0,20500.0,1995-05-17,False,78 days 00:00:00.000000000
1995-06-30,1995-06-30,AL9509.SHF,1995-09-15,325.0,2490.0,,20550.0,20450.0,20380.0,20380.0,20550.0,1995-05-17,False,77 days 00:00:00.000000000
