date,date,specific_contract,last_trade_date,VOLUME,OI,DEALNUM,HIGH,SETTLE,LOW,CLOSE,OPEN,contract_issue_date,switch_contract,remain_days
2015-05-19,2015-05-19,ZC1605.CZC,2016-05-09,6.0,42.0,,437.6,436.8,436.0,437.0,436.0,2015-05-18,True,356 days 00:00:00.000000000
2015-05-20,2015-05-20,ZC1605.CZC,2016-05-09,8.0,42.0,,437.0,436.0,434.8,435.8,436.8,2015-05-18,False,355 days 00:00:00.000000000
2015-05-21,2015-05-21,ZC1605.CZC,2016-05-09,37.0,61.0,,446.8,441.0,437.8,443.2,438.0,2015-05-18,False,354 days 00:00:00.000000000
2015-05-22,2015-05-22,ZC1605.CZC,2016-05-09,34.0,77.0,,443.8,442.0,439.2,441.4,439.2,2015-05-18,False,353 days 00:00:00.000000000
2015-05-25,2015-05-25,ZC1605.CZC,2016-05-09,6.0,77.0,,441.8,440.4,439.2,440.2,439.2,2015-05-18,False,350 days 00:00:00.000000000
2015-05-26,2015-05-26,ZC1605.CZC,2016-05-09,168.0,169.0,,447.8,442.8,439.2,441.4,441.0,2015-05-18,False,349 days 00:00:00.000000000
2015-05-27,2015-05-27,ZC1605.CZC,2016-05-09,88.0,228.0,,444.2,440.4,438.8,440.8,440.0,2015-05-18,False,348 days 00:00:00.000000000
2015-05-28,2015-05-28,ZC1605.CZC,2016-05-09,43.0,262.0,,441.0,439.8,439.6,439.8,440.8,2015-05-18,False,347 days 00:00:00.000000000
2015-05-29,2015-05-29,ZC1605.CZC,2016-05-09,13.0,272.0,,442.6,441.8,439.8,442.6,441.4,2015-05-18,False,346 days 00:00:00.000000000
2015-06-01,2015-06-01,ZC1605.CZC,2016-05-09,17.0,276.0,,443.0,440.6,440.2,440.8,443.0,2015-05-18,False,343 days 00:00:00.000000000
2015-06-02,2015-06-02,ZC1605.CZC,2016-05-09,12.0,283.0,,442.6,440.6,440.2,440.2,440.6,2015-05-18,False,342 days 00:00:00.000000000
2015-06-03,2015-06-03,ZC1605.CZC,2016-05-09,8.0,286.0,,442.2,441.2,440.0,440.0,442.2,2015-05-18,False,341 days 00:00:00.000000000
2015-06-04,2015-06-04,ZC1605.CZC,2016-05-09,10.0,294.0,,441.0,440.0,438.6,440.0,440.8,2015-05-18,False,340 days 00:00:00.000000000
2015-06-05,2015-06-05,ZC1605.CZC,2016-05-09,14.0,296.0,,440.8,438.6,438.0,438.4,440.8,2015-05-18,False,339 days 00:00:00.000000000
2015-06-08,2015-06-08,ZC1605.CZC,2016-05-09,111.0,306.0,,438.4,438.0,437.4,438.0,438.0,2015-05-18,False,336 days 00:00:00.000000000
2015-06-09,2015-06-09,ZC1605.CZC,2016-05-09,1.0,307.0,,438.0,438.0,438.0,438.0,438.0,2015-05-18,False,335 days 00:00:00.000000000
2015-06-10,2015-06-10,ZC1605.CZC,2016-05-09,16.0,310.0,,439.0,438.4,437.0,439.0,439.0,2015-05-18,False,334 days 00:00:00.000000000
2015-06-11,2015-06-11,ZC1605.CZC,2016-05-09,4.0,313.0,,440.0,438.4,437.2,437.4,440.0,2015-05-18,False,333 days 00:00:00.000000000
2015-06-12,2015-06-12,ZC1605.CZC,2016-05-09,82.0,347.0,,437.0,432.4,428.0,428.0,437.0,2015-05-18,False,332 days 00:00:00.000000000
2015-06-15,2015-06-15,ZC1605.CZC,2016-05-09,27.0,346.0,,430.6,429.8,428.8,428.8,430.0,2015-05-18,False,329 days 00:00:00.000000000
