date,date,specific_contract,last_trade_date,VOLUME,OI,DEALNUM,HIGH,SETTLE,LOW,CLOSE,OPEN,contract_issue_date,switch_contract,remain_days
1995-05-17,,,,,,,,,,,,,,
1995-05-18,1995-05-18,RU9509.SHF,1995-09-15,,10.0,,,16400.0,,16400.0,,1995-05-17,True,120 days 00:00:00.000000000
1995-05-19,1995-05-19,RU9509.SHF,1995-09-15,,10.0,,,16400.0,,16400.0,,1995-05-17,False,119 days 00:00:00.000000000
1995-05-22,1995-05-22,RU9509.SHF,1995-09-15,,10.0,,,16400.0,,16400.0,,1995-05-17,False,116 days 00:00:00.000000000
1995-05-23,1995-05-23,RU9509.SHF,1995-09-15,10.0,,,16600.0,16600.0,16600.0,16600.0,16600.0,1995-05-17,False,115 days 00:00:00.000000000
1995-05-24,1995-05-24,RU9509.SHF,1995-09-15,,,,,16600.0,,16600.0,,1995-05-17,False,114 days 00:00:00.000000000
1995-05-25,1995-05-25,RU9509.SHF,1995-09-15,,,,,16600.0,,16600.0,,1995-05-17,False,113 days 00:00:00.000000000
1995-05-26,1995-05-26,RU9509.SHF,1995-09-15,,,,,16600.0,,16600.0,,1995-05-17,False,112 days 00:00:00.000000000
1995-05-29,1995-05-29,RU9509.SHF,1995-09-15,,,,,16600.0,,16600.0,,1995-05-17,False,109 days 00:00:00.000000000
1995-05-30,1995-05-30,RU9509.SHF,1995-09-15,,,,,16600.0,,16600.0,,1995-05-17,False,108 days 00:00:00.000000000
1995-05-31,1995-05-31,RU9509.SHF,1995-09-15,,,,,16600.0,,16600.0,,1995-05-17,False,107 days 00:00:00.000000000
1995-06-01,1995-06-01,RU9509.SHF,1995-09-15,,,,,16600.0,,16600.0,,1995-05-17,False,106 days 00:00:00.000000000
1995-06-02,1995-06-02,RU9509.SHF,1995-09-15,,,,,16600.0,,16600.0,,1995-05-17,False,105 days 00:00:00.000000000
1995-06-05,1995-06-05,RU9509.SHF,1995-09-15,,,,,16600.0,,16600.0,,1995-05-17,False,102 days 00:00:00.000000000
1995-06-06,1995-06-06,RU9509.SHF,1995-09-15,,,,,16600.0,,16600.0,,1995-05-17,False,101 days 00:00:00.000000000
1995-06-07,1995-06-07,RU9509.SHF,1995-09-15,,,,,16600.0,,16600.0,,1995-05-17,False,100 days 00:00:00.000000000
1995-06-08,1995-06-08,RU9509.SHF,1995-09-15,,,,,16600.0,,16600.0,,1995-05-17,False,99 days 00:00:00.000000000
1995-06-09,1995-06-09,RU9509.SHF,1995-09-15,,,,,16600.0,,16600.0,,1995-05-17,False,98 days 00:00:00.000000000
1995-06-12,1995-06-12,RU9509.SHF,1995-09-15,,,,,16600.0,,16600.0,,1995-05-17,False,95 days 00:00:00.000000000
1995-06-13,1995-06-13,RU9509.SHF,1995-09-15,,,,,16600.0,,16600.0,,1995-05-17,False,94 days 00:00:00.000000000
1995-06-14,1995-06-14,RU9509.SHF,1995-09-15,,,,,16600.0,,16600.0,,1995-05-17,False,93 days 00:00:00.000000000
1995-06-15,1995-06-15,RU9509.SHF,1995-09-15,,,,,16600.0,,16600.0,,1995-05-17,False,92 days 00:00:00.000000000
1995-06-16,1995-06-16,RU9509.SHF,1995-09-15,100.0,100.0,,16500.0,16040.0,15850.0,15850.0,16500.0,1995-05-17,False,91 days 00:00:00.000000000
1995-06-19,,,,,,,,,,,,,,
1995-06-20,,,,,,,,,,,,,,
1995-06-21,,,,,,,,,,,,,,
1995-06-22,,,,,,,,,,,,,,
1995-06-23,1995-06-23,RU9510.SHF,1995-10-16,,10.0,,,15490.0,,15490.0,,1995-06-22,True,115 days 00:00:00.000000000
1995-06-26,1995-06-26,RU9510.SHF,1995-10-16,,10.0,,,15490.0,,15490.0,,1995-06-22,False,112 days 00:00:00.000000000
1995-06-27,1995-06-27,RU9510.SHF,1995-10-16,10.0,,,14720.0,14720.0,14720.0,14720.0,14720.0,1995-06-22,False,111 days 00:00:00.000000000
1995-06-28,1995-06-28,RU9510.SHF,1995-10-16,,,,,14720.0,,14720.0,,1995-06-22,False,110 days 00:00:00.000000000
1995-06-29,1995-06-29,RU9510.SHF,1995-10-16,,,,,14720.0,,14720.0,,1995-06-22,False,109 days 00:00:00.000000000
1995-06-30,1995-06-30,RU9510.SHF,1995-10-16,,,,,14720.0,,14720.0,,1995-06-22,False,108 days 00:00:00.000000000
1995-07-03,1995-07-03,RU9510.SHF,1995-10-16,,,,,14720.0,,14720.0,,1995-06-22,False,105 days 00:00:00.000000000
1995-07-04,1995-07-04,RU9510.SHF,1995-10-16,,,,,14720.0,,14720.0,,1995-06-22,False,104 days 00:00:00.000000000
1995-07-05,1995-07-05,RU9510.SHF,1995-10-16,,,,,14720.0,,14720.0,,1995-06-22,False,103 days 00:00:00.000000000
1995-07-06,1995-07-06,RU9510.SHF,1995-10-16,,,,,14720.0,,14720.0,,1995-06-22,False,102 days 00:00:00.000000000
1995-07-07,1995-07-07,RU9510.SHF,1995-10-16,,,,,14720.0,,14720.0,,1995-06-22,False,101 days 00:00:00.000000000
1995-07-10,1995-07-10,RU9510.SHF,1995-10-16,,,,,14720.0,,14720.0,,1995-06-22,False,98 days 00:00:00.000000000
1995-07-11,1995-07-11,RU9510.SHF,1995-10-16,,,,,14720.0,,14720.0,,1995-06-22,False,97 days 00:00:00.000000000
1995-07-12,1995-07-12,RU9510.SHF,1995-10-16,,,,,14720.0,,14720.0,,1995-06-22,False,96 days 00:00:00.000000000
1995-07-13,1995-07-13,RU9510.SHF,1995-10-16,,,,,14720.0,,14720.0,,1995-06-22,False,95 days 00:00:00.000000000
1995-07-14,1995-07-14,RU9510.SHF,1995-10-16,,,,,14720.0,,14720.0,,1995-06-22,False,94 days 00:00:00.000000000
1995-07-17,1995-07-17,RU9510.SHF,1995-10-16,20.0,,,14300.0,14300.0,14300.0,14300.0,14300.0,1995-06-22,False,91 days 00:00:00.000000000
1995-07-18,,,,,,,,,,,,,,
1995-07-19,1995-07-19,RU9511.SHF,1995-11-15,1460.0,60.0,,14440.0,14780.0,14390.0,14390.0,14400.0,1995-06-22,True,119 days 00:00:00.000000000
1995-07-20,1995-07-20,RU9511.SHF,1995-11-15,400.0,410.0,,14500.0,14430.0,14450.0,14500.0,14450.0,1995-06-22,False,118 days 00:00:00.000000000
1995-07-21,1995-07-21,RU9512.SHF,1995-12-15,500.0,30.0,,15700.0,14960.0,15700.0,15700.0,15700.0,1995-06-22,True,147 days 00:00:00.000000000
1995-07-24,1995-07-24,RU9512.SHF,1995-12-15,6000.0,30.0,,16000.0,15700.0,14920.0,14930.0,16000.0,1995-06-22,False,144 days 00:00:00.000000000
1995-07-25,1995-07-25,RU9512.SHF,1995-12-15,100.0,30.0,,14360.0,15110.0,14360.0,14360.0,14360.0,1995-06-22,False,143 days 00:00:00.000000000
1995-07-26,1995-07-26,RU9512.SHF,1995-12-15,10.0,30.0,,14180.0,14360.0,14180.0,14180.0,14180.0,1995-06-22,False,142 days 00:00:00.000000000
1995-07-27,1995-07-27,RU9512.SHF,1995-12-15,50.0,80.0,,14050.0,14180.0,14050.0,14050.0,14050.0,1995-06-22,False,141 days 00:00:00.000000000
1995-07-28,1995-07-28,RU9512.SHF,1995-12-15,10.0,80.0,,14220.0,14050.0,14220.0,14220.0,14220.0,1995-06-22,False,140 days 00:00:00.000000000
1995-07-31,1995-07-31,RU9512.SHF,1995-12-15,,80.0,,,14220.0,,14220.0,,1995-06-22,False,137 days 00:00:00.000000000
1995-08-01,1995-08-01,RU9512.SHF,1995-12-15,20.0,100.0,,14190.0,14190.0,14190.0,14190.0,14190.0,1995-06-22,False,136 days 00:00:00.000000000
1995-08-02,1995-08-02,RU9512.SHF,1995-12-15,260.0,100.0,,14500.0,14500.0,14500.0,14500.0,14500.0,1995-06-22,False,135 days 00:00:00.000000000
1995-08-03,1995-08-03,RU9512.SHF,1995-12-15,,100.0,,,14500.0,,14500.0,,1995-06-22,False,134 days 00:00:00.000000000
1995-08-04,1995-08-04,RU9512.SHF,1995-12-15,,100.0,,,14500.0,,14500.0,,1995-06-22,False,133 days 00:00:00.000000000
1995-08-07,1995-08-07,RU9512.SHF,1995-12-15,,100.0,,,14500.0,,14500.0,,1995-06-22,False,130 days 00:00:00.000000000
1995-08-08,1995-08-08,RU9512.SHF,1995-12-15,20.0,100.0,,14200.0,14200.0,14200.0,14200.0,14200.0,1995-06-22,False,129 days 00:00:00.000000000
1995-08-09,1995-08-09,RU9512.SHF,1995-12-15,,100.0,,,14200.0,,14200.0,,1995-06-22,False,128 days 00:00:00.000000000
1995-08-10,1995-08-10,RU9512.SHF,1995-12-15,,100.0,,,14200.0,,14200.0,,1995-06-22,False,127 days 00:00:00.000000000
1995-08-11,1995-08-11,RU9512.SHF,1995-12-15,100.0,100.0,,14500.0,14450.0,14400.0,14400.0,14500.0,1995-06-22,False,126 days 00:00:00.000000000
1995-08-14,1995-08-14,RU9512.SHF,1995-12-15,400.0,100.0,,14330.0,14230.0,14100.0,14330.0,14100.0,1995-06-22,False,123 days 00:00:00.000000000
1995-08-15,1995-08-15,RU9512.SHF,1995-12-15,200.0,100.0,,14940.0,14940.0,14940.0,14940.0,14940.0,1995-06-22,False,122 days 00:00:00.000000000
1995-08-16,1995-08-16,RU9512.SHF,1995-12-15,,100.0,,,14940.0,,14940.0,,1995-06-22,False,121 days 00:00:00.000000000
1995-08-17,1995-08-17,RU9512.SHF,1995-12-15,20.0,100.0,,14200.0,14200.0,14200.0,14200.0,14200.0,1995-06-22,False,120 days 00:00:00.000000000
1995-08-18,1995-08-18,RU9512.SHF,1995-12-15,,100.0,,,14200.0,,14200.0,,1995-06-22,False,119 days 00:00:00.000000000
1995-08-21,1995-08-21,RU9512.SHF,1995-12-15,,100.0,,,14200.0,,14200.0,,1995-06-22,False,116 days 00:00:00.000000000
1995-08-22,1995-08-22,RU9512.SHF,1995-12-15,,100.0,,,14200.0,,14200.0,,1995-06-22,False,115 days 00:00:00.000000000
1995-08-23,1995-08-23,RU9512.SHF,1995-12-15,,100.0,,,14200.0,,14200.0,,1995-06-22,False,114 days 00:00:00.000000000
1995-08-24,1995-08-24,RU9512.SHF,1995-12-15,,100.0,,,14200.0,,14200.0,,1995-06-22,False,113 days 00:00:00.000000000
1995-08-25,1995-08-25,RU9512.SHF,1995-12-15,,100.0,,,14200.0,,14200.0,,1995-06-22,False,112 days 00:00:00.000000000
1995-08-28,1995-08-28,RU9512.SHF,1995-12-15,,100.0,,,14200.0,,14200.0,,1995-06-22,False,109 days 00:00:00.000000000
1995-08-29,1995-08-29,RU9512.SHF,1995-12-15,,100.0,,,14200.0,,14200.0,,1995-06-22,False,108 days 00:00:00.000000000
1995-08-30,1995-08-30,RU9512.SHF,1995-12-15,,100.0,,,14200.0,,14200.0,,1995-06-22,False,107 days 00:00:00.000000000
1995-08-31,1995-08-31,RU9512.SHF,1995-12-15,,100.0,,,14200.0,,14200.0,,1995-06-22,False,106 days 00:00:00.000000000
1995-09-01,1995-09-01,RU9512.SHF,1995-12-15,,100.0,,,14200.0,,14200.0,,1995-06-22,False,105 days 00:00:00.000000000
1995-09-04,1995-09-04,RU9512.SHF,1995-12-15,,100.0,,,14200.0,,14200.0,,1995-06-22,False,102 days 00:00:00.000000000
1995-09-05,1995-09-05,RU9512.SHF,1995-12-15,,100.0,,,14200.0,,14200.0,,1995-06-22,False,101 days 00:00:00.000000000
1995-09-06,1995-09-06,RU9512.SHF,1995-12-15,,100.0,,,14200.0,,14200.0,,1995-06-22,False,100 days 00:00:00.000000000
