date_time,OpenPrice,HighPrice,LowPrice,CLosePrice,Volume,ChgVolume,OpenInterest,ChgOI,Turnover,ChgTurnover,AskVolume1,BidVolume1,TradingTime
20180627 11:19,5800,5800,5800,5800,5250,5250.0,44884,44884.0,303510000.0,303510000.0,1162,246,2018-06-27 11:19:00
20180627 11:20,5800,5800,5796,5796,5252,2.0,44884,0.0,303626000.0,116000.0,1155,114,2018-06-27 11:20:00
20180627 11:21,5796,5796,5796,5796,5252,0.0,44884,0.0,303626000.0,0.0,2098,292,2018-06-27 11:21:00
20180627 11:22,5796,5796,5796,5796,5252,0.0,44884,0.0,303626000.0,0.0,1685,252,2018-06-27 11:22:00
20180627 11:23,5800,5806,5800,5804,5290,38.0,44896,12.0,305831000.0,2205000.0,1880,554,2018-06-27 11:23:00
20180627 11:24,5804,5804,5802,5802,5292,2.0,44896,0.0,305947000.0,116000.0,1210,214,2018-06-27 11:24:00
20180627 11:25,5802,5808,5802,5808,5320,28.0,44874,-22.0,307573000.0,1626000.0,885,260,2018-06-27 11:25:00
20180627 11:26,5808,5808,5804,5804,5322,2.0,44874,0.0,307689000.0,116000.0,721,154,2018-06-27 11:26:00
20180627 11:27,5804,5804,5804,5804,5324,2.0,44874,0.0,307805000.0,116000.0,898,1364,2018-06-27 11:27:00
20180627 11:28,5804,5804,5802,5802,5328,4.0,44870,-4.0,308037000.0,232000.0,1935,2062,2018-06-27 11:28:00
20180627 11:29,5802,5804,5802,5804,5336,8.0,44870,0.0,308501000.0,464000.0,1466,206,2018-06-27 11:29:00
20180627 13:30,5804,5804,5800,5800,5352,16.0,44882,12.0,309430000.0,929000.0,1065,212,2018-06-27 13:30:00
20180627 13:31,5800,5800,5798,5798,5364,12.0,44882,0.0,310126000.0,696000.0,39,185,2018-06-27 13:31:00
20180627 13:32,5798,5800,5798,5800,5366,2.0,44884,2.0,310242000.0,116000.0,182,704,2018-06-27 13:32:00
20180627 13:33,5800,5800,5796,5796,5374,8.0,44890,6.0,310705000.0,463000.0,474,1094,2018-06-27 13:33:00
20180627 13:34,5794,5796,5794,5794,5424,50.0,44922,32.0,313602000.0,2897000.0,377,696,2018-06-27 13:34:00
20180627 13:35,5794,5796,5794,5796,5432,8.0,44928,6.0,314066000.0,464000.0,145,259,2018-06-27 13:35:00
20180627 13:36,5796,5796,5796,5796,5432,0.0,44928,0.0,314066000.0,0.0,60,207,2018-06-27 13:36:00
20180627 13:37,5796,5796,5790,5790,5880,448.0,45220,292.0,340010000.0,25944000.0,254,515,2018-06-27 13:37:00
20180627 13:38,5792,5792,5792,5792,5886,6.0,45226,6.0,340358000.0,348000.0,234,288,2018-06-27 13:38:00
20180627 13:39,5792,5792,5792,5792,5892,6.0,45230,4.0,340705000.0,347000.0,206,408,2018-06-27 13:39:00
20180627 13:40,5792,5794,5792,5792,5932,40.0,45260,30.0,343022000.0,2317000.0,304,990,2018-06-27 13:40:00
20180627 13:41,5792,5794,5792,5794,5998,66.0,45268,8.0,346845000.0,3823000.0,133,495,2018-06-27 13:41:00
20180627 13:42,5796,5798,5796,5798,6010,12.0,45268,0.0,347540000.0,695000.0,361,482,2018-06-27 13:42:00
20180627 13:43,5798,5800,5794,5800,6116,106.0,45302,34.0,353685000.0,6145000.0,397,607,2018-06-27 13:43:00
20180627 13:44,5800,5804,5800,5804,6190,74.0,45364,62.0,357978000.0,4293000.0,426,262,2018-06-27 13:44:00
20180627 13:45,5806,5806,5792,5792,6758,568.0,45706,342.0,390894000.0,32916000.0,2672,3226,2018-06-27 13:45:00
20180627 13:46,5792,5792,5790,5790,6962,204.0,45686,-20.0,402706000.0,11812000.0,1317,1352,2018-06-27 13:46:00
20180627 13:47,5790,5792,5790,5790,7020,58.0,45728,42.0,406065000.0,3359000.0,3620,1582,2018-06-27 13:47:00
20180627 13:48,5790,5796,5790,5796,7242,222.0,45916,188.0,418923000.0,12858000.0,2433,1477,2018-06-27 13:48:00
20180627 13:49,5796,5800,5796,5800,7272,30.0,45934,18.0,420663000.0,1740000.0,3740,977,2018-06-27 13:49:00
20180627 13:50,5800,5802,5798,5800,7506,234.0,46076,142.0,434235000.0,13572000.0,2804,1548,2018-06-27 13:50:00
20180627 13:51,5800,5800,5798,5800,7552,46.0,46086,10.0,436902000.0,2667000.0,1774,460,2018-06-27 13:51:00
20180627 13:52,5800,5800,5794,5796,7740,188.0,46144,58.0,447798000.0,10896000.0,301,312,2018-06-27 13:52:00
20180627 13:53,5796,5796,5794,5796,7958,218.0,46224,80.0,460429000.0,12631000.0,2324,578,2018-06-27 13:53:00
20180627 13:54,5796,5796,5788,5790,8390,432.0,46124,-100.0,485449000.0,25020000.0,6031,1539,2018-06-27 13:54:00
20180627 13:55,5790,5790,5788,5790,8404,14.0,46128,4.0,486259000.0,810000.0,2295,210,2018-06-27 13:55:00
20180627 13:56,5790,5790,5788,5790,8454,50.0,46158,30.0,489154000.0,2895000.0,3032,1021,2018-06-27 13:56:00
20180627 13:57,5790,5790,5790,5790,8814,360.0,46306,148.0,509998000.0,20844000.0,1534,1240,2018-06-27 13:57:00
20180627 13:58,5790,5790,5790,5790,8854,40.0,46326,20.0,512314000.0,2316000.0,3131,337,2018-06-27 13:58:00
20180627 13:59,5788,5790,5788,5790,8892,38.0,46362,36.0,514514000.0,2200000.0,1354,109,2018-06-27 13:59:00
20180627 14:00,5790,5790,5790,5790,8932,40.0,46402,40.0,516830000.0,2316000.0,2865,405,2018-06-27 14:00:00
20180627 14:01,5790,5790,5790,5790,9012,80.0,46480,78.0,521462000.0,4632000.0,1175,438,2018-06-27 14:01:00
20180627 14:02,5790,5790,5790,5790,9026,14.0,46494,14.0,522273000.0,811000.0,1004,437,2018-06-27 14:02:00
20180627 14:03,5790,5790,5790,5790,9026,0.0,46494,0.0,522273000.0,0.0,1943,508,2018-06-27 14:03:00
20180627 14:04,5790,5790,5784,5788,9198,172.0,46644,150.0,532225000.0,9952000.0,1168,1347,2018-06-27 14:04:00
20180627 14:05,5788,5788,5788,5788,9202,4.0,46644,0.0,532456000.0,231000.0,1017,1133,2018-06-27 14:05:00
20180627 14:06,5788,5788,5788,5788,9202,0.0,46644,0.0,532456000.0,0.0,634,1769,2018-06-27 14:06:00
20180627 14:07,5788,5788,5788,5788,9202,0.0,46644,0.0,532456000.0,0.0,18,1,2018-06-27 14:07:00
20180627 14:08,5788,5788,5788,5788,9202,0.0,46644,0.0,532456000.0,0.0,353,54,2018-06-27 14:08:00
20180627 14:09,5792,5792,5792,5792,9222,20.0,46644,0.0,533615000.0,1159000.0,233,197,2018-06-27 14:09:00
20180627 14:10,5792,5794,5792,5794,9226,4.0,46644,0.0,533847000.0,232000.0,22,44,2018-06-27 14:10:00
20180627 14:11,5794,5794,5792,5794,9248,22.0,46646,2.0,535121000.0,1274000.0,884,1895,2018-06-27 14:11:00
20180627 14:12,5794,5796,5794,5794,9290,42.0,46674,28.0,537555000.0,2434000.0,1626,1482,2018-06-27 14:12:00
20180627 14:13,5794,5794,5792,5792,9312,22.0,46672,-2.0,538829000.0,1274000.0,516,940,2018-06-27 14:13:00
20180627 14:14,5792,5794,5792,5792,9324,12.0,46682,10.0,539524000.0,695000.0,65,996,2018-06-27 14:14:00
20180627 14:15,5792,5794,5792,5794,9496,172.0,46568,-114.0,549490000.0,9966000.0,154,1728,2018-06-27 14:15:00
20180627 14:16,5794,5798,5794,5794,10462,966.0,47364,796.0,605496000.0,56006000.0,832,2417,2018-06-27 14:16:00
20180627 14:17,5794,5796,5792,5792,10508,46.0,47378,14.0,608161000.0,2665000.0,311,1864,2018-06-27 14:17:00
20180627 14:18,5792,5794,5792,5794,10530,22.0,47384,6.0,609435000.0,1274000.0,151,2294,2018-06-27 14:18:00
20180627 14:19,5794,5796,5794,5794,10544,14.0,47376,-8.0,610247000.0,812000.0,466,1093,2018-06-27 14:19:00
20180627 14:20,5794,5794,5794,5794,10552,8.0,47376,0.0,610710000.0,463000.0,150,35,2018-06-27 14:20:00
20180627 14:21,5794,5796,5794,5796,10578,26.0,47376,0.0,612217000.0,1507000.0,258,636,2018-06-27 14:21:00
20180627 14:22,5796,5798,5796,5798,10588,10.0,47380,4.0,612796000.0,579000.0,207,378,2018-06-27 14:22:00
20180627 14:23,5798,5802,5798,5800,10606,18.0,47384,4.0,613841000.0,1045000.0,258,157,2018-06-27 14:23:00
20180627 14:24,5800,5800,5800,5800,10624,18.0,47386,2.0,614885000.0,1044000.0,286,81,2018-06-27 14:24:00
20180627 14:25,5800,5804,5800,5804,10640,16.0,47386,0.0,615813000.0,928000.0,714,179,2018-06-27 14:25:00
20180627 14:26,5804,5806,5804,5806,10658,18.0,47386,0.0,616858000.0,1045000.0,1488,476,2018-06-27 14:26:00
20180627 14:27,5806,5812,5806,5812,10740,82.0,47368,-18.0,621621000.0,4763000.0,520,680,2018-06-27 14:27:00
20180627 14:28,5814,5814,5810,5812,10802,62.0,47364,-4.0,625225000.0,3604000.0,1766,3627,2018-06-27 14:28:00
20180627 14:29,5812,5814,5812,5814,10834,32.0,47366,2.0,627085000.0,1860000.0,875,1690,2018-06-27 14:29:00
20180627 14:30,5814,5820,5814,5818,11056,222.0,47380,14.0,640003000.0,12918000.0,1020,2622,2018-06-27 14:30:00
20180627 14:31,5818,5818,5818,5818,11056,0.0,47380,0.0,640003000.0,0.0,584,2616,2018-06-27 14:31:00
20180627 14:32,5818,5818,5812,5814,11098,42.0,47376,-4.0,642444000.0,2441000.0,346,1417,2018-06-27 14:32:00
20180627 14:33,5814,5814,5812,5812,11144,46.0,47376,0.0,645118000.0,2674000.0,286,444,2018-06-27 14:33:00
20180627 14:34,5810,5812,5806,5806,11196,52.0,47374,-2.0,648139000.0,3021000.0,1023,440,2018-06-27 14:34:00
20180627 14:35,5810,5810,5806,5808,11220,24.0,47366,-8.0,649533000.0,1394000.0,1151,192,2018-06-27 14:35:00
20180627 14:36,5808,5808,5806,5806,11252,32.0,47354,-12.0,651391000.0,1858000.0,891,1114,2018-06-27 14:36:00
20180627 14:37,5806,5806,5804,5804,11274,22.0,47346,-8.0,652668000.0,1277000.0,1692,864,2018-06-27 14:37:00
20180627 14:38,5804,5804,5800,5802,11314,40.0,47342,-4.0,654989000.0,2321000.0,624,300,2018-06-27 14:38:00
20180627 14:39,5800,5800,5800,5800,11346,32.0,47328,-14.0,656845000.0,1856000.0,273,325,2018-06-27 14:39:00
20180627 14:40,5800,5800,5800,5800,11346,0.0,47328,0.0,656845000.0,0.0,182,506,2018-06-27 14:40:00
