date_time,OpenPrice,HighPrice,LowPrice,CLosePrice,Volume,ChgVolume,OpenInterest,ChgOI,Turnover,ChgTurnover,AskVolume1,BidVolume1,TradingTime
20180627 11:19,21820,21820,21820,21820,440,440.0,2626,2626.0,48112000.0,48112000.0,3,2,2018-06-27 11:19:00
20180627 11:20,21820,21820,21820,21820,440,0.0,2626,0.0,48112000.0,0.0,14,19,2018-06-27 11:20:00
20180627 11:21,21820,21820,21820,21820,440,0.0,2626,0.0,48112000.0,0.0,7,6,2018-06-27 11:21:00
20180627 11:22,21820,21820,21820,21820,442,2.0,2626,0.0,48330200.0,218200.0,146,55,2018-06-27 11:22:00
20180627 11:23,21820,21820,21820,21820,442,0.0,2626,0.0,48330200.0,0.0,183,87,2018-06-27 11:23:00
20180627 11:24,21820,21820,21820,21820,442,0.0,2626,0.0,48330200.0,0.0,7,5,2018-06-27 11:24:00
20180627 11:25,21820,21820,21820,21820,442,0.0,2626,0.0,48330200.0,0.0,16,26,2018-06-27 11:25:00
20180627 11:26,21820,21820,21820,21820,442,0.0,2626,0.0,48330200.0,0.0,13,14,2018-06-27 11:26:00
20180627 11:27,21820,21820,21820,21820,442,0.0,2626,0.0,48330200.0,0.0,22,6,2018-06-27 11:27:00
20180627 11:29,21820,21820,21820,21820,442,0.0,2626,0.0,48330200.0,0.0,25,50,2018-06-27 11:29:00
20180627 11:30,21820,21820,21820,21820,442,0.0,2626,0.0,48330200.0,0.0,1,1,2018-06-27 11:30:00
20180627 13:30,21820,21820,21820,21820,442,0.0,2626,0.0,48330200.0,0.0,377,213,2018-06-27 13:30:00
20180627 13:31,21820,21820,21820,21820,442,0.0,2626,0.0,48330200.0,0.0,198,19,2018-06-27 13:31:00
20180627 13:32,21820,21820,21820,21820,442,0.0,2626,0.0,48330200.0,0.0,284,69,2018-06-27 13:32:00
20180627 13:33,21820,21820,21820,21820,442,0.0,2626,0.0,48330200.0,0.0,41,11,2018-06-27 13:33:00
20180627 13:34,21820,21820,21820,21820,442,0.0,2626,0.0,48330200.0,0.0,56,15,2018-06-27 13:34:00
20180627 13:35,21820,21820,21820,21820,442,0.0,2626,0.0,48330200.0,0.0,77,17,2018-06-27 13:35:00
20180627 13:36,21820,21820,21820,21820,442,0.0,2626,0.0,48330200.0,0.0,276,54,2018-06-27 13:36:00
20180627 13:37,21820,21820,21820,21820,442,0.0,2626,0.0,48330200.0,0.0,46,25,2018-06-27 13:37:00
20180627 13:38,21820,21820,21820,21820,442,0.0,2626,0.0,48330200.0,0.0,116,62,2018-06-27 13:38:00
20180627 13:39,21820,21820,21820,21820,442,0.0,2626,0.0,48330200.0,0.0,17,20,2018-06-27 13:39:00
20180627 13:40,21820,21820,21820,21820,450,8.0,2618,-8.0,49203000.0,872800.0,139,46,2018-06-27 13:40:00
20180627 13:41,21820,21820,21820,21820,450,0.0,2618,0.0,49203000.0,0.0,66,72,2018-06-27 13:41:00
20180627 13:42,21820,21820,21820,21820,450,0.0,2618,0.0,49203000.0,0.0,85,53,2018-06-27 13:42:00
20180627 13:43,21820,21820,21820,21820,450,0.0,2618,0.0,49203000.0,0.0,121,83,2018-06-27 13:43:00
20180627 13:44,21820,21820,21820,21820,450,0.0,2618,0.0,49203000.0,0.0,64,41,2018-06-27 13:44:00
20180627 13:45,21820,21820,21820,21820,450,0.0,2618,0.0,49203000.0,0.0,44,76,2018-06-27 13:45:00
20180627 13:46,21820,21820,21820,21820,450,0.0,2618,0.0,49203000.0,0.0,90,162,2018-06-27 13:46:00
20180627 13:47,21820,21820,21820,21820,450,0.0,2618,0.0,49203000.0,0.0,75,56,2018-06-27 13:47:00
20180627 13:48,21820,21820,21820,21820,450,0.0,2618,0.0,49203000.0,0.0,98,24,2018-06-27 13:48:00
20180627 13:49,21820,21820,21820,21820,450,0.0,2618,0.0,49203000.0,0.0,146,50,2018-06-27 13:49:00
20180627 13:50,21820,21820,21820,21820,450,0.0,2618,0.0,49203000.0,0.0,35,21,2018-06-27 13:50:00
20180627 13:51,21820,21820,21820,21820,450,0.0,2618,0.0,49203000.0,0.0,7,6,2018-06-27 13:51:00
20180627 13:52,21820,21820,21820,21820,450,0.0,2618,0.0,49203000.0,0.0,17,18,2018-06-27 13:52:00
20180627 13:53,21820,21820,21820,21820,450,0.0,2618,0.0,49203000.0,0.0,90,30,2018-06-27 13:53:00
20180627 13:54,21820,21820,21820,21820,450,0.0,2618,0.0,49203000.0,0.0,51,45,2018-06-27 13:54:00
20180627 13:55,21820,21820,21820,21820,450,0.0,2618,0.0,49203000.0,0.0,59,50,2018-06-27 13:55:00
20180627 13:56,21820,21925,21820,21925,452,2.0,2618,0.0,49422200.0,219200.0,22,19,2018-06-27 13:56:00
20180627 13:57,21925,21925,21870,21870,454,2.0,2620,2.0,49640900.0,218700.0,16,17,2018-06-27 13:57:00
20180627 13:58,21870,21870,21870,21870,454,0.0,2620,0.0,49640900.0,0.0,36,10,2018-06-27 13:58:00
